X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,6.762400e-05,2.000000e-09
0,0.00e+00,1.83e+01,
1,0.00e+00,1.83e+01,
2,0.00e+00,1.83e+01,
3,0.00e+00,1.83e+01,
4,-4.00e-03,1.83e+01,
5,0.00e+00,1.83e+01,
6,0.00e+00,1.81e+01,
7,0.00e+00,1.83e+01,
8,0.00e+00,1.83e+01,
9,0.00e+00,1.83e+01,
10,0.00e+00,1.85e+01,
11,0.00e+00,1.83e+01,
12,0.00e+00,1.85e+01,
13,-4.00e-03,1.83e+01,
14,0.00e+00,1.83e+01,
15,0.00e+00,1.83e+01,
16,0.00e+00,1.83e+01,
17,0.00e+00,1.81e+01,
18,0.00e+00,1.83e+01,
19,4.00e-03,1.81e+01,
20,0.00e+00,1.83e+01,
21,0.00e+00,1.83e+01,
22,0.00e+00,1.83e+01,
23,0.00e+00,1.83e+01,
24,0.00e+00,1.83e+01,
25,0.00e+00,1.83e+01,
26,0.00e+00,1.83e+01,
27,0.00e+00,1.83e+01,
28,0.00e+00,1.83e+01,
29,0.00e+00,1.83e+01,
30,0.00e+00,1.83e+01,
31,0.00e+00,1.83e+01,
32,0.00e+00,1.83e+01,
33,0.00e+00,1.81e+01,
34,0.00e+00,1.83e+01,
35,0.00e+00,1.83e+01,
36,0.00e+00,1.83e+01,
37,0.00e+00,1.81e+01,
38,0.00e+00,1.83e+01,
39,0.00e+00,1.83e+01,
40,0.00e+00,1.83e+01,
41,0.00e+00,1.83e+01,
42,0.00e+00,1.83e+01,
43,4.00e-03,1.83e+01,
44,0.00e+00,1.83e+01,
45,0.00e+00,1.83e+01,
46,0.00e+00,1.83e+01,
47,0.00e+00,1.81e+01,
48,-4.00e-03,1.83e+01,
49,0.00e+00,1.83e+01,
50,0.00e+00,1.83e+01,
51,0.00e+00,1.83e+01,
52,0.00e+00,1.83e+01,
53,0.00e+00,1.83e+01,
54,0.00e+00,1.83e+01,
55,0.00e+00,1.83e+01,
56,0.00e+00,1.83e+01,
57,0.00e+00,1.81e+01,
58,0.00e+00,1.83e+01,
59,0.00e+00,1.83e+01,
60,0.00e+00,1.83e+01,
61,-4.00e-03,1.83e+01,
62,0.00e+00,1.83e+01,
63,0.00e+00,1.83e+01,
64,0.00e+00,1.83e+01,
65,0.00e+00,1.81e+01,
66,0.00e+00,1.83e+01,
67,0.00e+00,1.83e+01,
68,0.00e+00,1.83e+01,
69,-4.00e-03,1.83e+01,
70,0.00e+00,1.83e+01,
71,0.00e+00,1.81e+01,
72,0.00e+00,1.83e+01,
73,0.00e+00,1.83e+01,
74,0.00e+00,1.83e+01,
75,0.00e+00,1.83e+01,
76,0.00e+00,1.83e+01,
77,0.00e+00,1.83e+01,
78,0.00e+00,1.83e+01,
79,0.00e+00,1.83e+01,
80,0.00e+00,1.83e+01,
81,0.00e+00,1.81e+01,
82,0.00e+00,1.83e+01,
83,0.00e+00,1.83e+01,
84,0.00e+00,1.83e+01,
85,0.00e+00,1.83e+01,
86,0.00e+00,1.83e+01,
87,0.00e+00,1.83e+01,
88,-4.00e-03,1.83e+01,
89,0.00e+00,1.81e+01,
90,0.00e+00,1.83e+01,
91,0.00e+00,1.83e+01,
92,0.00e+00,1.83e+01,
93,-4.00e-03,1.83e+01,
94,0.00e+00,1.83e+01,
95,0.00e+00,1.81e+01,
96,0.00e+00,1.83e+01,
97,0.00e+00,1.81e+01,
98,0.00e+00,1.83e+01,
99,0.00e+00,1.83e+01,
100,0.00e+00,1.83e+01,
101,0.00e+00,1.83e+01,
102,0.00e+00,1.81e+01,
103,0.00e+00,1.83e+01,
104,0.00e+00,1.83e+01,
105,0.00e+00,1.83e+01,
106,0.00e+00,1.81e+01,
107,0.00e+00,1.83e+01,
108,0.00e+00,1.83e+01,
109,0.00e+00,1.83e+01,
110,0.00e+00,1.83e+01,
111,0.00e+00,1.81e+01,
112,0.00e+00,1.83e+01,
113,0.00e+00,1.83e+01,
114,0.00e+00,1.83e+01,
115,0.00e+00,1.83e+01,
116,-4.00e-03,1.83e+01,
117,0.00e+00,1.83e+01,
118,0.00e+00,1.83e+01,
119,4.00e-03,1.83e+01,
120,0.00e+00,1.83e+01,
121,0.00e+00,1.83e+01,
122,0.00e+00,1.83e+01,
123,0.00e+00,1.81e+01,
124,0.00e+00,1.83e+01,
125,-4.00e-03,1.83e+01,
126,0.00e+00,1.83e+01,
127,0.00e+00,1.83e+01,
128,0.00e+00,1.83e+01,
129,0.00e+00,1.81e+01,
130,0.00e+00,1.83e+01,
131,4.00e-03,1.83e+01,
132,0.00e+00,1.83e+01,
133,-4.00e-03,1.83e+01,
134,0.00e+00,1.83e+01,
135,0.00e+00,1.83e+01,
136,-4.00e-03,1.83e+01,
137,-4.00e-03,1.83e+01,
138,0.00e+00,1.83e+01,
139,0.00e+00,1.81e+01,
140,0.00e+00,1.83e+01,
141,0.00e+00,1.83e+01,
142,0.00e+00,1.81e+01,
